Lateness,Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
-1960.5149,162.08984,1.3304817E+09,10,1,4,9.65,151,15,3,2241
-1942.1456,160.04518,1.3147346E+09,9,1,1.65,4.38,142,15,3,1776
-1923.6285,158.57248,1.3643141E+09,9,2,2.81,7.19,189,20,4,2675
-1912.6636,166.09824,1.3733012E+09,8,1,4.55,10.92,200,20,4,2331
-1912.6636,165.86496,1.4339328E+09,12,4,4.19,11.23,249,25,5,3015
-1927.0636,170.68364,1.4513632E+09,11,2,5.07,10.35,204,20,4,2709
-1926.5267,174.34387,1.5098606E+09,13,4,5.36,11.55,199,20,4,2651
-1926.5267,177.74026,1.5385066E+09,14,1,5.97,12.9,191,20,4,2831
-1919.8596,180.28804,1.5443606E+09,14,2,5.8,10.25,146,15,3,1758
-1920.906,182.45969,1.5382316E+09,12,1,4.45,10.4,301,30,6,3970
-1913.4067,183.94101,1.5553073E+09,12,1,4.57,10.84,251,25,5,2661
-1909,184.97176,1.5407707E+09,12,1,4.1,10.24,198,20,4,2821
-1898.3658,183.10144,1.5343867E+09,10,2,2.54,6.45,152,15,3,1997
-1901.9055,179.79218,1.4835057E+09,8,0,0.41,0.76,152,15,3,1634
-1903.5156,177.51633,1.4967794E+09,10,3,0.91,2.9,202,20,4,2436
-1933.8582,184.17767,1.527668E+09,7,0,4.64,10.92,152,15,3,2160
-1933.8582,185.35501,1.5233993E+09,8,1,2.63,7.16,156,15,3,1941
-1931.8823,184.10974,1.5283939E+09,8,2,1.87,5.29,207,20,4,2795
-1926.4525,184.84245,1.5506486E+09,10,3,4.8,8.81,160,15,3,2364
-1922.59,186.94289,1.5698614E+09,11,3,4.95,8.99,204,20,4,2823
-1923.5,187.78595,1.5854956E+09,11,1,6.51,10.98,297,30,6,3852
-1909.2517,192.24483,1.642922E+09,9,1,6.32,10.34,248,25,5,3648
-1909.2517,196.42912,1.6283899E+09,10,1,2.86,7.88,151,15,3,2191
-1911.4138,195.58313,1.6896772E+09,12,4,3.57,8.24,145,15,3,1651
-1921.4966,197.6585,1.7302509E+09,12,2,4.26,10.97,207,20,4,2662
-1921.4966,203.11388,1.7855412E+09,15,3,5.57,12.88,202,20,4,2149
-1922.5338,207.9543,1.7960346E+09,15,1,5.22,10.92,298,30,6,3216
-1918.7316,212.07005,1.8265499E+09,15,1,3.77,8.88,159,15,3,1765
-1902.5686,212.78928,1.8370541E+09,12,1,2.76,7.54,314,30,6,3173
-1927.6346,215.52374,1.8429331E+09,10,1,3.34,7.6,249,25,5,3271
-1928.4276,216.29747,1.874176E+09,9,2,4.13,10.56,150,15,3,1684
-1927.3187,218.1749,1.8923639E+09,9,1,3.26,7.49,160,15,3,2351
-1946.319,220.68372,1.92294E+09,9,3,4.42,10.28,351,35,7,3716
-1946.319,224.4471,1.9927912E+09,10,1,5.7,12.43,252,25,5,2906
-1952.4147,228.78226,2.0252375E+09,12,3,5.01,10.81,379,40,8,4535
-1949.7152,229.88603,2.0185911E+09,12,1,4.91,9.97,145,15,3,1579
-1955.3293,231.28746,2.0394045E+09,13,3,5.64,10.79,252,25,5,2670
-1957.8284,232.75609,2.0245882E+09,12,1,5.45,11.64,160,15,3,2112
-1954.4529,233.41002,2.0276301E+09,15,4,4.55,10.09,146,15,3,2117
-1953.0344,234.37152,2.071119E+09,15,4,5.41,12.52,142,15,3,1783
-1943.0505,239.06322,2.0851576E+09,13,0,4.31,10.36,256,25,5,2666
-1943.6354,239.83005,2.085743E+09,11,1,3.64,7.94,310,30,6,3789
-1928.2108,240.58969,2.0765601E+09,8,1,2.34,5.96,142,15,3,1693
-1923.9409,239.6579,2.0938213E+09,12,5,3.57,7.36,204,20,4,2256
-1930.9683,243.08275,2.0898755E+09,11,2,5.55,11.06,150,15,3,1766
-1930.9683,243.17996,2.1004054E+09,14,3,4.77,10.41,145,15,3,1681
-1922.2566,243.13873,2.0934418E+09,13,1,4.7,12.04,155,15,3,1880
-1933.9381,241.83531,2.1125531E+09,12,2,4.45,10.23,302,30,6,3178
-1924.4897,244.20865,2.1351524E+09,12,2,4.05,10.03,239,25,5,3459
-1911.6985,246.29364,2.1669396E+09,12,3,5.36,10.73,143,15,3,1725
-1903.5735,249.58656,2.1398514E+09,8,0,2.22,4.74,149,15,3,2103
-1910.078,248.1953,2.1431261E+09,9,2,1.66,4.36,157,15,3,1955
-1905.7488,249.464,2.1882253E+09,11,4,4.35,10.77,252,25,5,2792
-1904.6077,254.61201,2.20995E+09,12,3,6.72,11.02,160,15,3,2320
-1906.3522,261.37823,2.1954422E+09,10,0,5.42,11.24,150,15,3,1627
-1894.8232,263.5797,2.1852529E+09,9,1,4.19,9.43,149,15,3,1870
-1894.8232,262.43848,2.1689462E+09,10,1,2.56,5.08,147,15,3,1919
-1892.3271,261.62308,2.1644884E+09,9,1,2.04,5.44,301,30,6,4484
-1889.8348,260.7258,2.149169E+09,9,1,3.36,8.44,237,25,5,2827
-1887.4818,260.6834,2.1522675E+09,9,2,2.24,6.21,147,15,3,1774
-1896.24,261.65198,2.1670927E+09,7,0,4.82,9.12,364,35,7,4341
-1896.24,263.69467,2.1867663E+09,10,3,4.6,11.5,160,15,3,2331
-1892.469,265.23456,2.190161E+09,11,2,4.12,8.58,159,15,3,2340
-1892.469,266.43137,2.2196618E+09,14,3,4.36,9.9,252,25,5,3094
-1894.6201,269.20392,2.2494574E+09,15,4,5.62,11.98,448,45,9,6485
-1893.1039,271.6626,2.2653414E+09,15,2,6.07,12.52,305,30,6,3551
-1902.073,273.78235,2.2970716E+09,17,4,6.33,11.7,248,25,5,3203
-1898.6245,279.95563,2.359761E+09,19,0,7.59,11.71,241,25,5,3398
-1880.4066,286.26123,2.346234E+09,17,2,7.31,11.44,150,15,3,1744
-1878.1844,288.91144,2.3629112E+09,18,4,6.96,11.71,155,15,3,1948
-1859.1863,288.61972,2.359389E+09,16,1,5.57,12.93,155,15,3,1558
-1850.588,289.42834,2.3640653E+09,14,1,4.78,9.99,245,25,5,2907
-1840.4646,291.1816,2.368345E+09,12,2,3.88,9.92,153,15,3,1695
-1831.1556,292.0564,2.3980347E+09,12,3,4.42,11.51,142,15,3,1718
-1825.1892,296.47375,2.4392955E+09,12,2,5.62,11.74,351,35,7,5095
-1823.9355,303.37054,2.5136453E+09,10,0,5.93,11.18,444,45,9,4489
-1828.9071,305.8115,2.5070525E+09,7,0,0.86,1.62,198,20,4,2121
-1828.4481,303.45877,2.485067E+09,8,0,1.51,3.44,142,15,3,1484
-1829.6864,301.47537,2.471525E+09,8,1,0.62,1.68,314,30,6,3701
-1829.6864,300.6913,2.4899154E+09,10,2,3.95,9.56,202,20,4,2092
-1832.989,303.21353,2.4847173E+09,9,2,3.79,8.95,144,15,3,1618
-1850.2455,304.35098,2.5386865E+09,8,2,4.79,11.68,346,35,7,4707
-1850.2455,306.44772,2.5519078E+09,11,3,5.05,10.4,307,30,6,4300
-1858.8705,308.1039,2.57754E+09,13,3,5.66,10.95,194,20,4,2445
-1855.5643,310.17792,2.6456906E+09,16,5,6.6,11.97,158,15,3,1925
-1853.7057,314.83435,2.6567967E+09,16,2,6.88,12.53,144,15,3,2090
-1853.5564,318.32825,2.647384E+09,15,1,6.08,12.22,146,15,3,1485
-1849.6526,320.7035,2.670812E+09,16,2,6.07,11.56,140,15,3,1573
-890.8571,25.428997,275236640,14,4,6.74,10.85,418,40,8,5006
-945.875,34.441147,295085920,14,1,6.59,12.76,152,15,3,2272
-1188.25,45.71396,363418720,13,0,6.31,9.97,142,15,3,1941
-1325.6154,48.29911,368730780,13,1,5.39,11.21,195,20,4,2498
-1214.4375,48.96788,357296830,13,3,3.28,10.01,145,15,3,2144
-1206.9445,52.22991,399363040,12,0,3.98,9.71,342,35,7,3906
-1366.64,52.685417,401765250,6,1,2.48,6.72,302,30,6,4414
-1366.64,51.778908,391141900,7,1,2.16,5.66,150,15,3,2019
-1484.8572,46.646164,363823420,5,0,0,0,197,20,4,2110
-1484.8572,44.313854,345632260,6,1,0,0.47,294,30,6,3652
-1583.1333,47.837784,374787840,6,0,2.56,6.92,149,15,3,1761
-1656.3549,48.718998,466723400,9,4,3.25,7.91,368,35,7,4425
-1757.1177,61.201584,514727460,7,0,4.83,11.86,448,45,9,5128
-1758.7142,66.46338,533322050,8,2,4.35,10.41,147,15,3,1665
-1779.027,67.98572,523412160,7,0,1.82,4.73,146,15,3,1628
-1793.0264,72.43437,581295740,9,0,4.14,8.47,255,25,5,2733
-1796.675,75.177956,589372900,10,3,3.76,9.48,140,15,3,1416
-1795.1464,77.291664,592309800,10,1,5.22,12.08,448,45,9,4901
-1833.262,78.181816,631587100,11,2,5.34,12.17,306,30,6,3890
-1833.262,81.91629,632607300,13,2,4.4,9.52,133,15,3,1378
-1808.1522,82.50857,637963600,11,2,2.61,6.55,295,30,6,3750
-1883.1459,85.49838,689338430,12,3,4.35,9.32,156,15,3,1588
-1845.196,93.97774,720935230,12,0,5.22,11.32,339,35,7,4184
-1910.3773,98.45283,722165000,11,1,3.5,8.83,144,15,3,1966
-1858.4108,99.35713,720757200,9,1,2.86,6.88,261,25,5,3046
-1825.2759,101.65864,781713860,9,2,4.05,9.01,251,25,5,3407
-1852.339,104.12555,799687900,11,3,4.82,10.15,204,20,4,2249
-1892.7869,105.173935,814517800,11,2,5.75,11.09,147,15,3,2124
-1900.1587,108.42763,850061440,12,3,4.23,11.25,316,30,6,3525
-1900.1587,110.61972,853487400,15,3,6.24,11.61,251,25,5,3134
-1896.5,115.06825,884404100,15,1,5.44,12.21,237,25,5,3516
-1903.3636,119.537544,925021630,16,3,5.15,10.48,258,25,5,2795
-1917.6232,124.940186,955080400,14,1,5.27,11.95,290,30,6,3684
-1919.1691,128.35457,955768000,14,2,3.98,9.9,252,25,5,3479
-1938.5343,128.66045,976021000,15,3,3.81,9.77,252,25,5,3200
-1934.4474,133.67374,1.04131565E+09,14,2,5.05,10.73,207,20,4,2989
-1943.9,138.23164,1.0720679E+09,12,0,3.16,8.32,151,15,3,2181
-1938.7024,139.37215,1.0780493E+09,10,2,3.09,6.65,136,15,3,1444
-1938.7024,138.60167,1.0584484E+09,11,1,1.9,6.23,143,15,3,1558
-1927.5349,138.10934,1.0572711E+09,10,1,1.62,3.52,153,15,3,2093
-1953.8427,137.4873,1.0771113E+09,9,2,3.33,8.5,342,35,7,3571
-1947.4891,140.36601,1.0986112E+09,7,1,4.06,9.6,142,15,3,1638
-1958.0322,139.71652,1.0799907E+09,7,1,1.69,3.77,314,30,6,3726
-1953.3684,141.136,1.1057394E+09,7,2,3.76,8.46,144,15,3,1819
-1950.9896,140.67691,1.163366E+09,11,5,4.72,12.2,246,25,5,3392
-1950.9896,147.83388,1.1941289E+09,12,1,5.85,12.28,202,20,4,2732
-1949.6224,150.4409,1.1893402E+09,11,1,4.71,11.04,252,25,5,3226
-1940.3334,148.62549,1.1630566E+09,8,0,1.88,5.04,237,25,5,3100
-1932.8058,146.37358,1.1540604E+09,8,1,0.24,0.82,150,15,3,1615
-1942.2452,147.3383,1.1722949E+09,10,5,2.94,7.42,189,20,4,1945
-1942.2452,148.84406,1.2069974E+09,11,1,4.93,11.49,312,30,6,3991
-1949.9259,152.86383,1.2561068E+09,14,5,5.12,12.04,196,20,4,2137
-1906.6,167.07005,1.3104448E+09,8,0,3.04,6.06,204,20,4,2880
-1912.5641,165.77957,1.3024282E+09,7,1,0.8,1.58,152,15,3,1529
-1906.3136,167.31586,1.331112E+09,10,4,3.62,8.53,147,15,3,1751
-1906.3136,167.84138,1.3629882E+09,11,1,4.83,12.01,314,30,6,4222
-1910.15,173.45172,1.3453009E+09,10,1,4,7.88,147,15,3,1953
-1905.7822,171.23077,1.3635191E+09,7,1,2.74,6.83,444,45,9,4646
-1896.592,175.06744,1.3997883E+09,7,1,3.82,9.55,202,20,4,2260
-1907.3572,177.68423,1.4217102E+09,8,2,3.62,8.4,150,15,3,2175
-1907.3572,179.42706,1.4138881E+09,9,1,3.33,7.88,164,15,3,2375
-1910.4651,188.67548,1.4664068E+09,9,0,5.41,11.38,398,40,8,5599
-1908.2924,188.22038,1.4674679E+09,11,3,4.14,9.41,158,15,3,1982
-1907.3939,189.45113,1.4609847E+09,11,2,3.39,9.19,253,25,5,2556
-1916.4741,194.62276,1.4853815E+09,13,0,5.32,11.33,258,25,5,2716
-1912.1396,194.81075,1.5045524E+09,15,3,4.54,11.06,149,15,3,1542
-1906.9785,196.78575,1.5518715E+09,14,3,5.35,11.91,302,30,6,3951
-1895.838,199.00908,1.5819624E+09,14,2,5.1,10.86,150,15,3,1531
-1893.3517,201.48119,1.6016031E+09,14,3,6.13,9.65,253,25,5,3364
-1891.8379,202.15327,1.6139265E+09,12,1,4.54,9.49,145,15,3,1492
-1894.1074,202.69135,1.6157268E+09,12,1,3.15,7.47,153,15,3,1678
-1874.8497,201.6793,1.6942234E+09,12,4,3.88,9.96,229,25,5,3302
-1896.0194,208.56107,1.7537541E+09,13,3,5,11.8,292,30,6,3472
-1889.6918,222.37155,1.8546449E+09,10,0,5.24,10.03,309,30,6,4133
-1892.8137,223.52684,1.8885079E+09,12,4,3.59,9.78,150,15,3,1927
-1894.1472,226.9029,1.9182015E+09,12,2,4.93,11.49,258,25,5,3466
-1892.1464,227.92253,1.9485418E+09,15,4,5.59,11.79,394,40,8,4069
-1892.1464,230.13203,1.9787453E+09,16,1,5.3,11.7,148,15,3,1762
-1883.9346,235.21712,2.0287291E+09,15,3,6.92,12.07,160,15,3,1909
-1885.5848,240.65582,2.0775816E+09,17,5,6.08,12.02,244,25,5,3193
-1875.684,242.77808,2.1158702E+09,18,4,6.26,12.48,298,30,6,3099
-1871.9028,251.87563,2.1295612E+09,19,2,7.91,11.06,302,30,6,4222
-1877.9326,256.8681,2.1454086E+09,18,2,7.51,12.16,246,25,5,2702
-1863.4918,260.15088,2.185311E+09,17,4,7.32,11.17,196,20,4,2790
-1842.3064,263.51828,2.2119048E+09,15,1,7.17,12.04,153,15,3,2284
-1839.4492,266.9825,2.2387868E+09,18,4,6.71,12.33,195,20,4,2339
-1835.5685,270.3628,2.2462892E+09,17,0,6.52,12.35,298,30,6,3049
-1809.8794,271.37747,2.249267E+09,10,0,2.35,6.22,147,15,3,1825
-1801.0941,270.83948,2.268069E+09,11,4,2.19,5.45,150,15,3,1533
-1801.0941,272.18588,2.2928704E+09,14,3,5.48,12.58,142,15,3,2107
-1800.2781,276.2793,2.288123E+09,12,1,5.15,11.54,309,30,6,3842
-1805.2754,277.04572,2.3109903E+09,14,4,5.25,12.08,149,15,3,1602
-1808.6019,277.94263,2.2962424E+09,11,1,5.43,11.88,302,30,6,3201
-1801.4883,278.48923,2.2839997E+09,11,2,5.95,10.8,150,15,3,1960
-1779.7156,276.90958,2.2845435E+09,8,0,0.62,1.76,241,25,5,2554
-1784.4885,275.3909,2.2839163E+09,12,5,3.06,8.06,147,15,3,1986
-1782.3273,274.6404,2.2999053E+09,15,4,3.78,8.28,150,15,3,2227
-1784.7723,274.6948,2.314424E+09,13,2,4.97,11.08,142,15,3,1525
-1784.7723,277.14877,2.3312248E+09,14,1,5.84,11.33,306,30,6,4444
-1778.2124,280.02887,2.333705E+09,14,2,5.49,11.94,195,20,4,2787
-1767.9741,281.23746,2.4255578E+09,14,6,6.47,11.62,269,25,5,3879
-1773.0638,291.74738,2.4136394E+09,13,0,6,12.04,152,15,3,1758
-1767.9536,294.19513,2.4504207E+09,15,4,6.33,10.96,203,20,4,2310
-1766.5648,297.39612,2.4632602E+09,15,2,5.97,12.9,149,15,3,1988
-1760.9626,299.72742,2.4756938E+09,15,2,5.17,12,394,40,8,5667
-1758.8058,299.69296,2.479652E+09,17,3,5.16,10.99,149,15,3,2019
-1753.705,301.80774,2.5321526E+09,19,4,5.88,11.79,197,20,4,2203
-1760.6129,303.06076,2.5879657E+09,18,3,7.16,12.08,149,15,3,1693
-1762.1333,308.914,2.5666063E+09,13,0,5.06,11.12,146,15,3,1758
-1758.75,309.1005,2.6093358E+09,14,2,4.9,12.9,143,15,3,1750
-1741.0992,312.78787,2.612725E+09,11,3,4.46,10.98,253,25,5,2732
-1741.3802,313.84384,2.6003377E+09,13,3,4.67,10.15,143,15,3,2097
-1743.3097,315.04114,2.618467E+09,12,0,5.16,12.45,142,15,3,1790
-1740.4814,316.75934,2.601859E+09,11,0,1.88,4.58,237,25,5,2414
-1747.0513,315.9068,2.6133038E+09,11,3,3.59,8.4,241,25,5,2890
-1740.1691,315.92224,2.5973947E+09,7,1,3.92,9.12,149,15,3,2044
-1737.6,312.7294,2.56829E+09,7,0,3.18,5.62,252,25,5,3109
-1759.9615,307.39322,2.5135578E+09,2,0,0,0,301,30,6,3763
-1759.9615,305.48276,2.5013105E+09,4,0,2.18,5.48,364,35,7,4384
-1766.0105,303.52454,2.5149601E+09,6,3,1.46,3.47,198,20,4,2234
-1765.8784,318.4459,2.622812E+09,13,2,4.91,9.25,200,20,4,2615
-1771.4403,325.4507,2.6600113E+09,10,0,3.28,8.56,205,20,4,2349
-1097.25,26.145239,182044620,11,1,2.75,6.52,143,15,3,1801
-1026.8334,24.732292,220598930,12,3,3.12,8.03,156,15,3,2319
-1155.2858,27.998611,270497660,14,3,5.67,11.4,245,25,5,2849
-1670.6364,32.388542,354083300,13,3,5.84,12.95,301,30,6,4253
-1662.3334,37.145264,351113600,14,2,5.42,12.66,154,15,3,1761
-1640.5714,42.709324,399333200,14,2,5.16,11.12,252,25,5,3760
-1734.1111,48.165867,424894180,11,1,5.04,11.31,249,25,5,3652
-1698.3158,47.615177,423851140,12,2,4.32,10.96,142,15,3,1620
-1661.4762,49.21347,444506880,13,3,3.27,8.92,203,20,4,2330
-1587.2084,52.966667,475416600,13,3,4.68,11.78,157,15,3,1983
-1602.1154,61.24757,450122620,13,0,4.91,11.41,148,15,3,1865
-1669.3572,59.95625,465461570,13,2,2.75,7.48,207,20,4,2253
-1685.8485,60.835625,471085380,9,1,2.76,5.65,158,15,3,1974
-1654.1714,62.84861,567938400,12,5,5.38,11.95,145,15,3,1492
-1706.6757,70.147064,590313400,11,1,5.66,12.12,261,25,5,3502
-1705.3077,71.96585,587965500,11,2,4.97,10.16,249,25,5,2504
-1705.3077,73.145485,573396600,12,1,3.78,9.32,155,15,3,1788
-1659.6818,78.52901,605150600,9,0,3.12,6.81,245,25,5,3290
-1712.1333,78.51759,688448260,15,7,4.8,11.25,145,15,3,1865
-1736.06,89.55173,731331840,12,0,5.52,11.64,239,25,5,2677
-1757.0785,88.25618,746552000,12,1,4.35,9.69,300,30,6,4396
-1670.0702,90.01907,730635970,8,0,2.29,4.44,157,15,3,2143
-1692.8448,90.255875,757616700,9,2,3.02,7.43,198,20,4,2106
-1717.1147,92.698715,779099200,8,2,3.17,7.57,307,30,6,3980
-1730.5,98.51875,812985400,9,0,4.25,9.64,302,30,6,3195
-1764.4688,98.83181,810805600,8,1,2.47,5.3,192,20,4,2867
-1756.1364,97.21904,849181300,7,1,2.33,5.49,456,45,9,6374
-1744.7612,103.17554,881911740,10,4,5.47,12.28,155,15,3,2191
-1791.5363,109.00521,879610800,9,1,4.67,10.7,237,25,5,2382
-1791.5363,110.31372,897679800,12,3,3.8,9.81,198,20,4,2723
-1777.0571,112.64264,950109000,15,4,5.42,12.21,207,20,4,2466
-1796.014,117.60393,1.0103637E+09,16,2,6.01,11.62,202,20,4,2838
-1825.9459,121.070404,1.0569478E+09,15,2,4.62,11.5,198,20,4,2663
-1784.5513,124.03287,1.0832429E+09,12,1,4.84,10.92,342,35,7,3590
-1777.2593,128.25072,1.1090606E+09,13,4,4.1,8.88,146,15,3,2080
-1774.439,132.46272,1.1742029E+09,14,2,4.55,11.4,142,15,3,1605
-1765.9294,143.75378,1.2043782E+09,14,0,4.97,12.01,241,25,5,2868
-1761.125,146.71683,1.1893231E+09,12,1,4.68,9.58,140,15,3,2073
-1729.7609,144.79881,1.1757384E+09,9,1,1.74,4.59,146,15,3,1642
-1768.2366,144.07103,1.1779386E+09,10,2,3.7,8.34,205,20,4,2496
-1767.6702,143.09792,1.2212074E+09,14,5,4.23,10.49,204,20,4,2716
-1780.237,145.50641,1.2409123E+09,13,2,5.34,12.7,153,15,3,1640
-1782.98,147.65431,1.248176E+09,13,3,4.64,12.17,151,15,3,1760
-1789.7228,151.33304,1.2979183E+09,15,3,5.14,10.94,142,15,3,1914
-1760.1154,154.29898,1.3409827E+09,14,2,6.15,11.53,302,30,6,4149
-1744.4579,157.35924,1.3377165E+09,13,2,6.14,11.43,249,25,5,3256
-1732.7207,158.08327,1.3256556E+09,11,2,5.48,13.06,202,20,4,2656
-1736.6283,158.60472,1.3259752E+09,10,1,5.03,11.38,255,25,5,3571
-1729.465,158.44798,1.336644E+09,13,4,4.8,11.96,142,15,3,2084
-1728.687,159.89496,1.3884148E+09,16,4,5.64,12.18,237,25,5,2940
-1725.7203,164.64827,1.4836196E+09,21,8,7.17,12.21,136,15,3,1892
-1720.5333,173.19997,1.5086918E+09,20,1,8.69,11.04,253,25,5,3176
-1708.6111,187.62637,1.5770117E+09,18,0,6.92,12.29,168,15,3,1735
-1694.8992,192.77002,1.5853061E+09,16,1,6.59,12.76,196,20,4,2459
-1673.3561,195.04648,1.6690255E+09,18,5,6.28,11.67,256,25,5,2801
-1655.7333,200.8386,1.7435791E+09,17,2,6.04,10.21,151,15,3,2015
-1652.4453,207.65463,1.7901947E+09,18,3,6.75,11.89,248,25,5,3617
-1634.042,216.71454,1.8408716E+09,14,2,7.09,12.05,199,20,4,2831
-1625.5347,222.72023,1.852634E+09,14,1,5.78,11.98,189,20,4,2281
-1613.6327,227.24692,1.8953793E+09,13,2,5.97,12.41,252,25,5,2633
-1592.3577,231.15797,1.8788225E+09,11,0,3.26,8.72,133,15,3,1332
-1584.9478,229.10359,1.8541012E+09,10,1,0.45,1.32,149,15,3,2088
-1585.1923,230.97922,1.8854305E+09,11,4,4.9,10.27,189,20,4,2385
-1586.7532,229.64243,1.8769193E+09,11,2,5.02,11.71,147,15,3,1862
-1588.8938,227.39993,1.9095739E+09,13,4,4.88,12.44,155,15,3,1581
-1600.9136,232.773,1.9019332E+09,14,0,3.94,8.94,144,15,3,2110
-1607.9879,233.90865,1.9186098E+09,13,2,3.69,8.88,257,25,5,3740
-1604.0532,237.0553,1.945146E+09,11,2,4.86,11.46,156,15,3,1704
-1600.526,237.64023,1.9518698E+09,10,3,3.75,8.87,195,20,4,2612
-1601.5115,240.81387,2.0085133E+09,11,2,5.23,10.98,148,15,3,2159
-1600.2825,246.97147,2.101186E+09,12,4,6.24,12.18,160,15,3,1635
-1600.2825,252.63884,2.1388058E+09,16,4,6.34,12.54,269,25,5,4025
-1596.0889,256.33252,2.1957688E+09,15,2,6.88,12.02,297,30,6,3576
-1596.0889,260.61935,2.182833E+09,18,3,6.81,12.25,152,15,3,1815
-1575.8656,263.52576,2.2154757E+09,14,2,6.34,12.26,144,15,3,1664
-1583.3744,266.4527,2.1953213E+09,14,1,5.54,13.09,195,20,4,2753
-1586.7301,266.32898,2.203066E+09,14,2,5.6,11.44,147,15,3,1714
-1584.1571,268.08102,2.23661E+09,15,3,4.95,10.52,244,25,5,2848
-1580.9479,269.96423,2.2433178E+09,16,2,4.96,11.76,309,30,6,3250
-1574.641,272.66794,2.2595438E+09,15,2,4.85,12.26,144,15,3,1853
-1590.0505,274.34772,2.2459827E+09,13,1,4.18,10.32,144,15,3,2027
-1582.5273,274.57883,2.24449E+09,13,3,3.74,9.61,149,15,3,2017
-1580.463,274.88004,2.2614303E+09,13,2,4.61,10.98,243,25,5,2446
-1586.2732,277.57034,2.2683963E+09,13,2,4.46,10.36,146,15,3,1709
-1581.3125,279.58066,2.2880965E+09,13,3,4.85,10.74,207,20,4,2998
-1592.82,283.00485,2.3152753E+09,16,6,6.99,11.3,146,15,3,1665
-1590.5674,286.42957,2.3620751E+09,14,0,7.1,12.18,314,30,6,3413
-1589.3486,291.30997,2.3461527E+09,13,2,5.23,12.11,150,15,3,2145
-1585.267,290.01703,2.3588268E+09,13,3,4.49,10.77,145,15,3,1952
-1578.7142,294.20758,2.3946345E+09,12,0,4.25,10,256,25,5,3221
-1581.9296,293.5845,2.3833948E+09,10,1,3.47,8.88,142,15,3,1442
-1581.3231,292.3217,2.3888266E+09,11,3,2.68,6.76,136,15,3,2000
-1589.2919,291.84116,2.4037553E+09,9,0,4.01,8.46,153,15,3,1901
-1587.5447,293.51874,2.4304156E+09,10,0,3.7,8.91,203,20,4,2434
-1596.8242,290.944,2.4144965E+09,7,1,0.75,2.18,154,15,3,2019
-1599.0206,292.7114,2.404657E+09,7,0,4.52,11.04,314,30,6,3936
-1599.0206,291.20923,2.4339E+09,11,4,3.52,8.62,288,30,6,3946
-1601.3622,293.56128,2.4364902E+09,11,1,4.95,12.01,150,15,3,1516
-1617.9233,290.61472,2.3957788E+09,7,0,0,0,156,15,3,1725
-1615.176,289.19205,2.39584E+09,8,3,2.19,4.88,150,15,3,2073
-1616.2589,289.91907,2.3876849E+09,11,4,3.78,10.38,261,25,5,3337
-1619.238,288.83902,2.4413437E+09,14,4,6.91,12.02,209,20,4,2628
-1635.3945,294.40842,2.4415672E+09,12,0,5.97,11.18,243,25,5,2833
-1633.8093,297.74387,2.4376934E+09,12,1,5.75,11.87,257,25,5,3631
-1632.5096,296.5362,2.4223846E+09,11,1,4.47,9.81,143,15,3,1834
-1630.1992,295.92114,2.4200824E+09,11,2,2.43,5.72,199,20,4,2616
-1629.8365,295.56897,2.4134958E+09,11,2,3.01,6.85,246,25,5,3629
-1631.1472,295.42465,2.4472294E+09,13,4,4.58,10.82,207,20,4,2657
-1633.7175,297.3199,2.428243E+09,11,0,4.77,9.62,202,20,4,2023
-1638.4445,299.41302,2.4823703E+09,14,4,4.31,9.98,198,20,4,2453
-1636.9891,302.58575,2.4851656E+09,10,1,4.77,11.02,249,25,5,3129
-1638.3877,304.55792,2.535315E+09,11,2,5.1,11.4,339,35,7,4910
-1636.1763,307.23926,2.52853E+09,10,1,4.8,10.04,243,25,5,3073
-1638.7964,306.69348,2.5500936E+09,9,1,3.73,6.9,337,35,7,4928
-1638.0886,310.04678,2.5473925E+09,9,2,3.32,8.55,302,30,6,3754
-1638.0529,307.73715,2.5291802E+09,9,0,4.2,9.85,297,30,6,3954
-1641.9017,308.6743,2.5512097E+09,9,1,2.95,5.88,207,20,4,2853
-1652.1597,311.53577,2.5865718E+09,9,0,4.01,10.05,295,30,6,4113
-1653.398,312.34567,2.5985623E+09,10,2,2.75,7.21,199,20,4,2784
-1653.398,313.76736,2.6367224E+09,12,2,3.98,10.21,305,30,6,3877
-1660.5808,316.51752,2.6328696E+09,12,2,4.29,12.88,355,35,7,5120
-1663.0887,318.67502,2.6590833E+09,11,1,5.22,11.2,148,15,3,1639
-1679.3582,320.90976,2.6508434E+09,10,2,4.03,8.97,152,15,3,1524
-1686.8081,320.66135,2.6448343E+09,10,1,2.47,6.58,261,25,5,3385
-1686.8081,319.6204,2.6432755E+09,13,3,4.11,9.67,156,15,3,1811
-1695.8944,317.81735,2.6124012E+09,9,0,2.43,7.33,147,15,3,1567
-1695.8944,319.72488,2.635202E+09,11,2,3.01,7.81,156,15,3,2159
-1694.4059,321.82495,2.6393574E+09,9,3,4.18,11.09,309,30,6,3713
-1694.0647,325.6078,2.6974344E+09,10,0,4.78,11.35,300,30,6,4312
-1704.1769,325.6586,2.682006E+09,10,2,3.3,7.28,300,30,6,3705
-1712.1174,323.2505,2.6676165E+09,8,0,0.85,1.88,314,30,6,3212
-1714.5411,322.1199,2.6784914E+09,12,5,3.83,8.03,151,15,3,1743
-1672,22.388508,159094960,10,0,3.41,8.24,257,25,5,3008
