Lateness,Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
-1665.8387,56.22896,441916600,8,2,3.5,9.38,148,15,3,1722
-1660.75,60.05357,469991000,9,2,4.25,10.53,194,20,4,2672
-1644.5758,59.57074,507740480,10,2,3.88,9.41,197,20,4,1978
-1659,63.78098,534870400,10,1,3.28,7.95,290,30,6,3926
-1670.5,68.167595,532470140,8,0,2.68,5.72,240,25,5,2632
-1668.359,67.50481,571162600,10,3,2.55,7.4,194,20,4,2223
-1688.7805,69.90895,618978300,10,2,3.97,8.83,148,15,3,1886
-1722.3489,74.804985,640925500,10,2,4.83,11.18,151,15,3,1701
-1744.1364,77.646454,635658400,10,1,4.52,9.91,197,20,4,2354
-1725.0869,76.99354,633964540,9,1,3.41,6.98,212,20,4,2547
-1729.7709,79.19133,673553660,9,2,3.47,7.66,307,30,6,4583
-1738.6863,79.73672,663110600,7,1,3.47,7.36,152,15,3,2069
-1735.1154,78.69893,682903940,9,3,2.47,4.42,255,25,5,3144
-1735.1154,84.30943,721643300,10,1,4.44,10.82,193,20,4,2421
-1739.6415,87.810356,730707650,10,1,4.29,10.31,197,20,4,2769
-1737.3818,92.243706,767911940,11,0,4.93,10.74,259,25,5,2820
-1756.1228,94.48627,782595460,11,2,3.5,8.26,402,40,8,4605
-1756.1228,95.463326,834503360,14,3,4.72,10.67,202,20,4,2160
-1827.0167,100.76441,941996860,15,4,6.32,11.27,160,15,3,1965
-1820.1476,108.20767,948631500,16,2,6.46,11.11,202,20,4,2945
-1881.1846,113.529015,991497900,15,3,5.95,11.93,164,15,3,1915
-1866.8636,119.40213,1.0180023E+09,16,2,5.24,11.5,157,15,3,2198
-1843.3662,127.44516,1.0698133E+09,15,0,5.42,10.81,197,20,4,2820
-1827.7838,132.46355,1.1063762E+09,15,3,4.6,11.68,357,35,7,4708
-1776.0123,137.52765,1.1412186E+09,11,0,5.17,10.49,159,15,3,2359
-1807.1445,137.6676,1.1675981E+09,11,2,4.17,10.36,299,30,6,4056
-1799.6471,143.12941,1.1770591E+09,10,1,5.51,9.79,202,20,4,2804
-1784.4318,142.42133,1.1837147E+09,8,1,2.8,6.4,146,15,3,1471
-1778.7303,144.44914,1.2006802E+09,10,3,3.48,7.72,143,15,3,1509
-1778.7303,145.60228,1.2097573E+09,12,2,4.23,7.3,299,30,6,3870
-1784.4111,145.5861,1.253883E+09,14,3,4.48,9.4,149,15,3,1528
-1769.5,149.50677,1.274904E+09,15,3,5.81,11.28,308,30,6,4094
-1793.0947,152.25253,1.2917815E+09,14,2,5.56,11.53,194,20,4,2337
-1817.8145,155.38127,1.3490609E+09,15,3,5.93,10.16,151,15,3,1510
-1820.4,161.67984,1.3283535E+09,13,1,5.34,10.97,157,15,3,1609
-1811.0792,163.2155,1.3836319E+09,15,3,5.8,11.82,197,20,4,2130
-1807.7941,168.60187,1.3679283E+09,15,1,5.55,10.33,254,25,5,2638
-1762.5,170.28586,1.4338509E+09,12,3,5.42,11.31,296,30,6,4063
-1749.1892,175.52647,1.4891799E+09,14,5,6.7,11.53,255,25,5,2915
-1749.1892,178.58456,1.4978907E+09,16,2,6.41,12.06,216,20,4,2291
-1749.1892,180.76474,1.5251E+09,19,3,7.33,10.88,192,20,4,2833
-1732.4174,186.54294,1.58605E+09,17,2,5.88,11.12,307,30,6,4269
-1720.2034,189.57301,1.5729569E+09,15,1,5.89,11.6,148,15,3,1744
-1718.6666,190.6675,1.5478225E+09,13,0,4.44,10.96,155,15,3,2133
-1704.8031,189.88681,1.5353027E+09,10,1,2.24,5.59,147,15,3,1897
-1718.0305,189.50168,1.641087E+09,12,6,4.58,9.82,339,35,7,4037
-1717.6895,193.88542,1.6864202E+09,13,2,6.94,11.2,193,20,4,2781
-1716.2782,200.75565,1.7563982E+09,15,3,6.62,11.38,139,15,3,1476
-1709.9779,207.31686,1.7833747E+09,13,1,6.8,10.84,192,20,4,2182
-1715.5037,211.31647,1.7897402E+09,16,4,6.29,11.42,299,30,6,3054
-1722.4131,214.14522,1.7761248E+09,17,2,6.27,11.69,149,15,3,1680
-1708.0428,214.19167,1.8292448E+09,19,4,5.33,11.06,142,15,3,1950
-1689.4196,218.19162,1.8203071E+09,17,1,5.58,10.93,255,25,5,3818
-1678.2261,220.17194,1.8057613E+09,15,1,5.41,9.46,342,35,7,3891
-1660.9,221.54422,1.8577777E+09,15,4,6.8,11,298,30,6,4240
-1670.5526,222.44838,1.8823607E+09,16,3,6.98,10.72,143,15,3,1702
-1652.1154,229.09166,1.8898689E+09,14,0,5.31,11.44,208,20,4,2446
-1648.0807,230.61104,1.881362E+09,11,0,3.7,6.56,193,20,4,2158
-1639.9877,230.88495,1.8989562E+09,11,2,2.55,6.21,152,15,3,1671
-1647.297,233.1672,1.9166259E+09,10,1,3.6,8.75,383,40,8,4173
-1642.4346,236.00153,1.9722734E+09,10,3,5,11.98,154,15,3,2084
-1643.0355,242.02374,1.9752978E+09,10,1,4.78,10.65,156,15,3,1790
-1655.7168,243.80728,2.0186296E+09,9,3,5.2,9.38,458,45,9,5466
-1655.7168,245.49226,2.048098E+09,13,4,6.23,11.22,242,25,5,3226
-1655.7168,247.26201,2.0496547E+09,14,1,5.57,11.66,156,15,3,1631
-1652.3907,249.93283,2.0366179E+09,14,1,4.9,11.48,149,15,3,1644
-1647.0796,249.19196,2.0749417E+09,16,4,4.36,9.69,163,15,3,2014
-1640.1956,253.08998,2.1336863E+09,17,4,6.51,11.21,345,35,7,3787
-1656.8297,260.93784,2.2006474E+09,15,1,6.38,12.65,241,25,5,3216
-1655.3859,269.65115,2.1786616E+09,15,0,5.26,9.97,153,15,3,2229
-1651.6,271.492,2.1773071E+09,11,2,4.23,10.53,159,15,3,2136
-1657.526,272.7459,2.1803359E+09,12,0,3.19,7.81,155,15,3,1846
-1674.682,270.5547,2.2011543E+09,12,3,3.54,7.78,255,25,5,2553
-1676.1224,273.25958,2.2553047E+09,14,3,4.88,9.84,403,40,8,5483
-1681.0746,276.74802,2.2604083E+09,13,4,5.54,10.92,293,30,6,3289
-1680.5785,280.52924,2.3014866E+09,12,2,6.15,11.96,145,15,3,1655
-1674.9077,283.6953,2.3224468E+09,15,5,5.94,11.54,151,15,3,1852
-1666.6346,284.23566,2.3409907E+09,15,2,6.74,10.5,261,25,5,3748
-1652.9952,289.24518,2.3788544E+09,15,3,6.54,12.15,264,25,5,3344
-1648.349,292.2701,2.4152394E+09,17,3,7.17,9.9,307,30,6,4237
-1632.9813,297.93378,2.4583094E+09,17,2,6.65,11.18,143,15,3,2044
-1622.3982,302.22763,2.504066E+09,20,5,7.19,11.5,142,15,3,1785
-1622.2719,307.28366,2.511325E+09,20,1,6.05,12.35,158,15,3,1747
-1629.411,309.6195,2.5957896E+09,21,3,6.49,11.4,208,20,4,3078
-1620.2545,316.18173,2.592801E+09,18,2,7.52,11.53,145,15,3,1886
-1600.1068,321.55783,2.580729E+09,11,0,5.76,11.38,138,15,3,1441
-1593.5873,322.70572,2.5935293E+09,13,3,5.06,10.77,164,15,3,1859
-1591.0706,319.6691,2.536826E+09,8,0,0,0,199,20,4,2305
-1586.4016,318.53632,2.5324977E+09,7,2,1.68,4.28,155,15,3,2107
-1589.2632,316.1771,2.5251292E+09,5,1,1.79,4.78,237,25,5,2944
-1589.2632,316.10498,2.533233E+09,8,3,4.77,10.33,236,25,5,2623
-1596.0968,316.84546,2.5190659E+09,9,2,3.37,8.53,149,15,3,1519
-1601.932,317.51575,2.5220157E+09,8,1,4.7,10.5,213,20,4,2616
-1601.932,318.57153,2.5497966E+09,10,2,4.27,9.56,147,15,3,1694
-1603.2897,319.23495,2.5694144E+09,9,1,3.31,7.86,245,25,5,3450
-1598.7441,320.1765,2.5833997E+09,9,2,4.24,10.42,152,15,3,1890
-1601.2296,320.2658,2.6214456E+09,9,3,3.46,9.04,311,30,6,3248
-1601.3024,323.99808,2.6683702E+09,9,1,4.92,9.96,406,40,8,4454
-1602.9346,327.84567,2.6687137E+09,8,1,4.01,9.38,197,20,4,2552
-1602.9346,329.2648,2.6690867E+09,10,2,4.18,9.2,212,20,4,2390
-1600.3092,329.6266,2.6593992E+09,9,1,4.51,8.96,306,30,6,3225
-1607.2803,329.87137,2.671894E+09,9,0,3.03,7.07,347,35,7,4234
-1609.3623,334.12396,2.7092777E+09,12,4,4.59,10.32,193,20,4,2009
-1616.1835,336.8816,2.718324E+09,11,1,5.4,12.12,242,25,5,3550
-1616.8848,337.93716,2.715216E+09,10,1,5.03,11.36,350,35,7,3735
-1614.1444,337.3434,2.7154703E+09,10,1,4.75,10.48,209,20,4,2833
-1614.1444,339.7574,2.7441661E+09,12,2,4.33,10.19,154,15,3,2231
-1632.5255,339.80838,2.7523187E+09,9,1,3.66,9.94,255,25,5,2685
-1632.5255,340.38803,2.7985905E+09,13,4,3.97,9.06,244,25,5,2745
-1632.5255,344.5632,2.8087427E+09,14,1,4.78,8.86,246,25,5,2719
-1641.9819,347.73517,2.799625E+09,13,1,4.17,9.48,255,25,5,3329
-1644.9678,346.22842,2.8082115E+09,12,2,3.19,6.43,250,25,5,2778
-1641.5461,346.29376,2.8625756E+09,12,3,4.08,8.83,295,30,6,4153
-1647.6831,348.25858,2.884679E+09,13,3,4.88,10.21,308,30,6,4050
-1657.0245,350.60056,2.8933204E+09,14,3,5.15,10.05,307,30,6,4143
-1663.5312,352.55402,2.8894077E+09,13,1,6.03,10.2,161,15,3,1731
-1661.1973,354.77722,2.964408E+09,17,5,5.67,10.42,160,15,3,2266
-1660.811,357.96667,3.0216732E+09,20,5,7.67,11.43,193,20,4,2292
-1657.2041,363.13403,3.0629335E+09,20,3,7.95,9.71,444,45,9,6053
-1647.1549,367.5219,3.1191508E+09,20,3,8.78,9.96,236,25,5,3494
-1643.1805,369.9287,3.1611763E+09,22,4,8.3,10.92,247,25,5,3274
-1643.1805,375.29962,3.2056159E+09,27,5,7.47,10.62,249,25,5,2542
-1610.3851,387.97025,3.1925038E+09,20,0,7.54,10.98,204,20,4,3045
-1587.6254,393.51605,3.18806E+09,18,0,6.45,11.2,194,20,4,2618
-1574.35,392.40286,3.1715087E+09,14,1,4.99,9.77,151,15,3,2002
-1565.4431,391.8342,3.1585388E+09,10,1,4.09,7.19,143,15,3,1612
-1736.75,32.815475,208107120,13,1,5.76,10.01,202,20,4,2391
-1334.75,31.548958,201289040,10,1,2.62,6.31,143,15,3,1483
-1323.3,32.05903,254356450,10,2,4.21,8.83,295,30,6,3895
-1295.5333,30.713715,206215250,6,0,0,0,150,15,3,1518
-1409.8235,28.351122,229788430,6,2,0.86,1.94,245,25,5,3574
-1528,34.46652,266218720,8,3,4.33,9.95,149,15,3,1997
-1528,37.613056,296605540,10,2,4.99,10.1,147,15,3,1591
-1579.7894,40.696613,336419230,10,1,4.22,8.64,203,20,4,2263
-1579.7894,42.142647,336529380,11,1,3.81,8.28,402,40,8,4916
-1642.6666,44.9022,408290460,12,3,4.7,10.14,204,20,4,2186
-1621.7826,50.07829,477506530,12,2,6.09,12.23,403,40,8,5255
-1620.25,55.009792,482748900,12,1,5.12,10.56,152,15,3,2169
-1820.6666,59.266,477116700,10,1,4.21,9.31,358,35,7,4589
-1831.8438,62.31475,504478270,7,0,0,0,250,25,5,2527
-1835.7273,59.91803,485075260,8,2,0,0.56,267,25,5,3894
-1858.1177,63.620834,534814750,8,1,4.03,9.65,152,15,3,1832
-1914.3715,66.25558,545007360,8,1,4.08,8.23,209,20,4,2197
-1934.8889,65.918175,529093300,8,1,1.75,3.88,267,25,5,3055
-1934.8889,64.91556,558624260,11,3,3.78,9.44,198,20,4,2504
-2038.6842,70.00605,627819840,13,4,5.44,12.43,163,15,3,2383
-2068.7805,74.691605,694899000,13,3,5.97,11.15,267,25,5,3303
-2068.7805,81.288445,735511940,15,2,6.2,12.18,357,35,7,4100
-2023.341,92.16613,896807040,17,0,7.18,11.28,194,20,4,2170
-2039.8723,101.40434,980318140,16,2,6.1,11.78,291,30,6,3144
-1988.2449,110.64229,1.0031868E+09,16,2,7.26,10.48,255,25,5,2563
-1947.6604,117.998955,1.01056346E+09,13,1,6.67,11.56,403,40,8,4972
-1888.6724,120.5938,997323300,10,0,3.2,7.96,149,15,3,1723
-1888.6724,119.473625,1.0326005E+09,12,2,2.88,7,242,25,5,2490
-1882.7119,122.18284,1.06387386E+09,14,3,4.27,10.83,148,15,3,1848
-1860.7656,129.86555,1.1079393E+09,10,1,5.22,9.5,261,25,5,3838
-1881.8616,129.8796,1.1024966E+09,10,1,3.57,7.91,154,15,3,1818
-1874.5735,132.91287,1.1174924E+09,9,2,4.02,7.83,299,30,6,3223
-1860.0714,141.61923,1.254163E+09,12,0,5.81,11.19,295,30,6,3685
-1857.014,145.40994,1.3148128E+09,13,2,6.34,11.35,293,30,6,3542
-1896.473,149.55287,1.3773807E+09,14,4,6.57,11.29,350,35,7,3983
-1896.473,160.53958,1.3840476E+09,16,0,5,11.65,194,20,4,2037
-1911.2435,160.22412,1.3772082E+09,13,1,4.35,8.29,145,15,3,1737
-1903.6173,161.45963,1.4083092E+09,12,2,3.88,8.1,244,25,5,3637
-1879.488,163.72292,1.4911075E+09,13,4,5.34,11.23,193,20,4,2043
-1887.3765,168.97871,1.4937866E+09,14,2,5.12,10.83,159,15,3,2163
-1882.7778,169.92485,1.4671118E+09,10,1,2.96,7.5,148,15,3,2115
-1877.3737,168.18056,1.4886647E+09,11,2,3.53,8.12,158,15,3,1978
-1868.9895,170.5287,1.4773363E+09,8,0,2.06,4.58,202,20,4,2730
-1873.4062,170.68091,1.5123377E+09,9,2,2.47,4.69,342,35,7,4095
-1874.9192,174.82118,1.5271679E+09,7,1,4.07,10.15,208,20,4,2097
-1876.5446,176.94287,1.5222168E+09,6,1,3.1,6.42,159,15,3,2194
-1875.4902,177.75708,1.605448E+09,10,5,5.05,10.21,203,20,4,2632
-1875.4902,178.94635,1.6169304E+09,12,2,3.56,8.32,406,40,8,5750
-1875.4902,182.81868,1.612613E+09,13,1,6.95,11.16,202,20,4,2548
-1879.6285,188.45123,1.6358202E+09,11,1,5.7,10.78,216,20,4,3113
-1876.2264,190.51033,1.6399251E+09,11,1,3.91,8.51,154,15,3,1558
-1871.4767,188.69672,1.6218089E+09,11,1,1.09,1.62,152,15,3,1549
-1868.5834,187.44673,1.6013395E+09,11,1,3.21,6.58,202,20,4,2645
-1884.3153,186.4555,1.5958772E+09,10,2,2.38,7.31,152,15,3,1863
-1905.9381,185.36479,1.583386E+09,9,1,2.92,6.98,241,25,5,3021
-1904.1466,188.77803,1.6307055E+09,7,1,4.26,10.22,307,30,6,3297
-1911.2136,190.5824,1.6458281E+09,8,0,2.6,5.4,146,15,3,1786
-1914.1177,189.55933,1.6923159E+09,9,3,3.03,6.47,297,30,6,4180
-1914.1177,193.055,1.694248E+09,10,1,5.03,10.75,297,30,6,4067
-1936.8,193.35283,1.7159094E+09,13,4,4.18,9.58,151,15,3,1793
-1946.9517,199.70764,1.7313809E+09,10,0,3.92,10.1,150,15,3,1611
-1956.136,198.7612,1.7857979E+09,11,2,4.09,9.24,357,35,7,3823
-1935.8672,203.47246,1.8003974E+09,11,3,4.03,10.95,143,15,3,1557
-1934.377,204.37672,1.8398671E+09,13,4,5.72,12.08,195,20,4,2609
-1932.2727,209.07884,1.9019448E+09,14,3,6.31,10.49,291,30,6,3846
-1936.7294,213.97395,1.8874591E+09,16,3,6.54,10.88,148,15,3,1513
-1914.3065,222.64911,1.8777764E+09,13,0,2.73,7.45,198,20,4,2524
-1899.8715,222.53894,1.9185443E+09,13,3,2.82,6,151,15,3,1831
-1895.9441,224.65704,1.89979E+09,11,1,3.38,7.7,406,40,8,4513
-1906.9384,223.43361,1.9469549E+09,10,2,4.67,11.25,255,25,5,3264
-1906.9384,226.40533,1.96204E+09,14,4,5.22,11.73,158,15,3,1877
-1912.5676,227.96373,1.9764411E+09,14,2,5.2,11.96,252,25,5,3529
-1918.268,230.55095,1.9500545E+09,10,0,2.85,7.19,152,15,3,1981
-1913.2142,228.1241,1.9299924E+09,11,2,1.16,3.16,290,30,6,3226
-1899.1146,228.42552,1.9575818E+09,10,2,4.34,9.69,318,30,6,4201
-1898.8617,230.79489,1.9976E+09,9,1,4.92,11.49,341,35,7,3984
-1906.865,237.82643,2.0000867E+09,9,0,4.38,10.02,143,15,3,1630
-1904.1647,236.62523,2.0328685E+09,13,5,3.9,9.55,358,35,7,3651
-1896.9102,239.74612,2.0605288E+09,13,3,5.07,10.5,143,15,3,1724
-1896.9102,240.59442,2.060583E+09,14,1,4.8,9.2,154,15,3,2251
-1899.2485,242.19067,2.0609828E+09,14,2,5.02,10.31,202,20,4,2329
-1885.5907,242.39197,2.0682085E+09,16,4,5,10.64,158,15,3,2062
-1871.2278,247.55089,2.0842528E+09,8,0,3.4,7.45,140,15,3,1503
-1863.0879,245.76653,2.0674999E+09,7,1,1.41,3.07,157,15,3,2334
-1856.0914,247.00656,2.0961307E+09,6,0,4.04,9.7,156,15,3,2282
-1853.5266,249.7872,2.1199404E+09,7,0,3.25,7.9,151,15,3,2051
-1849.0582,249.56395,2.1433486E+09,9,3,3.02,7.41,242,25,5,3159
-1853.4,251.95856,2.159569E+09,12,4,4.83,11.33,147,15,3,2188
-1847.5928,261.18338,2.1626662E+09,9,0,1.88,4.68,334,35,7,4889
-1850.7397,259.106,2.1672878E+09,9,2,1.85,4,255,25,5,3151
-1852.2424,261.04382,2.1807214E+09,9,2,3.85,8.95,298,30,6,3855
-1849.801,263.30972,2.1899412E+09,8,2,4.28,10.97,143,15,3,1485
-1849.1823,264.29144,2.1870776E+09,7,1,4.62,8.38,140,15,3,1523
-1849.1823,262.99606,2.1998638E+09,9,2,3.38,8.7,255,25,5,2843
-1849.1823,263.85416,2.1884728E+09,10,1,4.05,9.55,199,20,4,2387
-1846.3383,263.57547,2.2447053E+09,13,4,4.99,10.35,252,25,5,3004
-1844.9469,265.92712,2.2544788E+09,11,1,4.53,11.16,263,25,5,3558
-1844.9469,268.13092,2.2814106E+09,16,5,5.14,10.88,150,15,3,1500
-1844.9469,271.34036,2.2995323E+09,17,1,6.58,11.32,159,15,3,2384
-1871.2,272.94693,2.3533788E+09,16,2,4.78,8.34,156,15,3,1940
-1871.0327,277.0618,2.3891512E+09,14,2,5.31,11.67,236,25,5,3411
-1867.5627,281.01846,2.3946127E+09,16,3,5.49,11,260,25,5,3801
-1867.5627,281.2854,2.4130294E+09,18,2,6.91,11.21,290,30,6,3883
-1864.6958,284.21423,2.415191E+09,17,1,5.96,11.39,403,40,8,5884
-1863.1704,287.2317,2.449949E+09,13,2,4.75,10.01,154,15,3,2043
-1864.8678,288.23746,2.4656348E+09,10,1,5.07,12.51,199,20,4,2133
-1862.2192,293.41656,2.503494E+09,13,0,4.46,10.33,339,35,7,4997
-1865.2189,292.33923,2.4853235E+09,10,0,3.15,7.53,147,15,3,2094
-1856.7584,291.40268,2.4794033E+09,8,1,2.75,6.23,306,30,6,4511
-1861.0126,292.56482,2.5122747E+09,10,4,4.46,9.28,198,20,4,2217
-1861.0126,294.25497,2.5259E+09,11,1,3.55,8.3,341,35,7,4790
-1862.8368,294.5802,2.5125284E+09,11,1,4,9.67,148,15,3,1686
-1865.6805,293.9166,2.5209674E+09,11,2,3.86,9.22,357,35,7,4759
-1861.0741,295.93088,2.5497452E+09,13,4,5.78,11,197,20,4,2761
-1861.0741,297.7208,2.5649756E+09,16,3,5.62,11.92,202,20,4,2917
-1870.687,301.8829,2.5547886E+09,15,2,5.01,11.04,150,15,3,1831
-1875.552,302.70822,2.5406075E+09,13,0,4.67,9.69,403,40,8,4189
-1882.3992,301.9512,2.5278113E+09,11,1,3.48,8.49,142,15,3,1710
-1865.0464,304.737,2.5536607E+09,8,0,4.07,8.27,203,20,4,2175
-1871.706,302.22766,2.5232497E+09,6,0,0.16,0.41,154,15,3,2000
-1872.7954,300.25232,2.5094797E+09,5,1,0.22,1.15,154,15,3,1630
-1872.7954,299.57037,2.5031583E+09,6,1,2,4.17,148,15,3,1662
-1874.7106,300.62918,2.5429153E+09,9,5,3.92,9.59,153,15,3,2210
-1879.9664,306.94547,2.6094172E+09,11,0,5.07,11.02,154,15,3,1744
-1881.6519,308.96808,2.593416E+09,11,2,4.31,8.73,152,15,3,1922
-1878.3838,308.99713,2.6117194E+09,13,3,3.85,9.42,311,30,6,3236
-1871.5714,310.25958,2.6274647E+09,17,6,5.6,9.79,139,15,3,1976
-1865.4188,311.2036,2.627135E+09,17,4,6.15,11.81,197,20,4,2024
-1865.7814,312.4566,2.6522982E+09,18,3,5.94,10.91,157,15,3,1743
-1863.0892,316.1942,2.6903964E+09,20,3,7.09,10.95,153,15,3,1809
-1873,8.896727,84148800,6,1,2.67,7,316,30,6,3220
-1873,14.276042,91950510,7,1,3.74,6.31,163,15,3,2222
-2249,17.97021,133910400,6,0,3.04,7.86,152,15,3,1708
-2170.6,17.25947,121736730,6,1,0.44,1.24,154,15,3,2095
-2170.6,18.737152,192008660,8,2,2.83,6.59,248,25,5,2787
-2170.6,24.609455,273240350,10,2,5,10.8,296,30,6,3489
-2282.8572,30.26265,300346700,10,2,4.5,9.46,242,25,5,2613
-2526.6667,32.501736,333118460,12,4,4.92,9.84,194,20,4,2658
-2437.1,37.608673,389473860,13,2,5.57,10.5,342,35,7,4561
-2184.5386,49.54375,467128420,13,0,5.69,11.36,297,30,6,3890
-2082.2778,60.737606,505172860,10,0,4.49,10.29,293,30,6,3558
-2002.9565,60.76627,490689440,6,1,2.29,5.3,149,15,3,1515
-2002.9565,58.9911,527351260,10,4,2.45,5.94,142,15,3,2119
-2004.4166,65.884895,518906200,11,0,3.36,8.21,194,20,4,2157
-1954.9231,65.226105,616001300,13,4,3.89,9.22,297,30,6,3263
-1966.9642,74.4875,650566460,13,2,6.36,11.41,197,20,4,1974
-1950.0312,80.55301,764481400,13,4,6.32,10.9,255,25,5,3737
-2038.6177,88.065994,778230600,13,2,6.57,11.95,242,25,5,2559
-2025.4166,95.65278,822222850,14,0,5.28,11.28,339,35,7,3840
-1995.9474,98.88078,815620200,14,2,5.68,10.93,152,15,3,1562
-1981.075,100.7056,829190660,13,1,3.67,8.85,148,15,3,1617
-1936.5349,102.561935,902522000,15,5,5.01,9.69,264,25,5,3136
-1879.8043,110.39277,951460700,15,3,6.17,11.02,299,30,6,4338
-1855.1428,113.78917,980297540,14,2,5.75,11.49,148,15,3,2066
-1846.8235,123.65197,986654400,14,2,6.54,10.43,255,25,5,3787
-1836.1296,123.990036,982738240,12,1,6.26,11.43,163,15,3,2423
-1818.4546,124.109924,982799200,13,2,4.4,9.05,142,15,3,1947
-1823.9122,125.44968,1.04671674E+09,14,3,4.3,9.84,146,15,3,2075
-1798.9333,129.5262,1.06954157E+09,12,1,6.25,11.41,147,15,3,1784
-1798.9333,132.24655,1.07297754E+09,13,1,3.38,8.75,157,15,3,1747
-1798.9333,133.04573,1.0889011E+09,15,2,4.01,9.33,154,15,3,1962
-1781.4688,134.23294,1.0753672E+09,13,2,3.07,7.06,403,40,8,5464
-1795.8334,136.14688,1.149588E+09,13,2,4.18,8.54,254,25,5,2787
-1825.3715,141.04088,1.1437697E+09,10,1,4.97,11.77,203,20,4,2563
-1825.014,143.38605,1.1392476E+09,10,1,3.69,8.62,213,20,4,3096
-1817.9315,141.35143,1.1249622E+09,9,1,1.69,4.67,154,15,3,2119
-1825.3066,140.37964,1.178019E+09,11,4,3.18,7.59,345,35,7,5079
-1856.1559,151.05692,1.2034166E+09,11,0,5.91,12.3,458,45,9,6653
-1880.7595,151.81511,1.2601E+09,12,3,5.36,11.93,199,20,4,2293
-1862.642,156.3789,1.308991E+09,14,4,6.38,10.99,290,30,6,3973
-1855.3414,162.68047,1.3039004E+09,14,1,6.82,12.02,147,15,3,1565
-1864.881,167.0299,1.2958463E+09,14,2,5.24,11.86,147,15,3,1626
-1868.4045,164.33846,1.2687173E+09,11,0,0.32,1.25,147,15,3,2090
-1846.7609,161.50504,1.2564913E+09,9,1,0.2,0.94,153,15,3,1845
-1875.2474,174.71677,1.3863076E+09,9,0,4.94,11.32,339,35,7,4088
-1883.8265,173.88922,1.3936567E+09,9,1,2.62,7.08,260,25,5,3506
-1889.85,176.47858,1.4326652E+09,9,2,3.53,7.99,161,15,3,1644
-1885.3466,178.54053,1.4300054E+09,9,1,2.98,7.58,202,20,4,2691
-1911.8269,178.61923,1.4725706E+09,8,2,3.03,8.68,148,15,3,2129
-1911.8269,179.45195,1.5272052E+09,13,5,4.5,10.67,146,15,3,1465
-1911.7925,184.27248,1.5767942E+09,13,2,5.64,11.41,197,20,4,2501
-1911.7925,187.90254,1.6093454E+09,17,4,6.34,10.65,307,30,6,4530
-1908.9197,195.43098,1.6621105E+09,15,0,6.21,10.49,149,15,3,1921
-1877.388,205.89612,1.7255881E+09,14,0,6.94,11.66,264,25,5,3128
-1850.6471,208.05211,1.7475939E+09,13,2,4.83,11.63,244,25,5,3658
-1821.752,216.37375,1.7753065E+09,8,0,3.99,9.73,342,35,7,4658
-1821.752,218.5032,1.801559E+09,11,3,2.73,6.17,148,15,3,1877
-1819.1417,219.6431,1.8579795E+09,13,4,4.18,9.93,244,25,5,2988
-1812.6277,219.61465,1.8160726E+09,4,0,0,0,341,35,7,4234
-1816.616,216.93643,1.796841E+09,5,2,0.49,1.1,197,20,4,2233
-1816.616,217.43279,1.8084278E+09,7,2,4.81,10.88,149,15,3,1574
-1818.4893,217.22946,1.8149258E+09,9,3,4.25,10.18,152,15,3,2083
-1836.0786,219.02866,1.8302885E+09,12,4,4.43,10.08,255,25,5,3211
-1836.0786,221.1273,1.8446623E+09,13,1,5.5,11.12,244,25,5,3298
-1829.07,221.00551,1.8461521E+09,12,2,4.88,12.23,152,15,3,1990
-1825.1666,222.96721,1.8392602E+09,12,1,4.8,10.94,252,25,5,2667
-1816.517,222.24167,1.8235063E+09,10,1,3.81,9.52,161,15,3,2008
-1812.1082,220.71584,1.8232287E+09,11,2,2.47,4.62,159,15,3,2248
-1834.0331,224.26756,1.8527926E+09,10,2,3.9,10,143,15,3,1538
-1832.8224,225.79167,1.8987348E+09,11,2,4.02,8.91,150,15,3,1849
-1832.6929,228.04715,1.9396695E+09,13,3,4.49,9.25,389,40,8,3966
-1835.7922,230.84668,1.9828769E+09,13,1,6.54,11.21,403,40,8,4394
-1830.7673,234.45421,2.0036613E+09,10,2,5.36,12.36,147,15,3,1564
-1837.2361,237.10211,2.0253313E+09,9,1,4.5,10.27,301,30,6,4283
-1833.7853,242.64679,2.0627219E+09,9,0,4.48,11.57,341,35,7,3591
-1830.683,242.33286,2.0637097E+09,10,2,4.08,9.6,156,15,3,2040
-1830.683,244.31094,2.078245E+09,14,4,3.62,9.78,403,40,8,4369
-1838.5212,245.30153,2.0918209E+09,17,4,6.09,11.27,154,15,3,2192
-1849.8802,244.43208,2.0796905E+09,18,3,6.32,11.59,145,15,3,2037
-1838.8538,247.12321,2.1228988E+09,19,0,6.38,10.66,152,15,3,2003
-1826.931,249.33868,2.151668E+09,19,3,6.32,11.64,244,25,5,3161
-1832.1216,251.87532,2.1551508E+09,14,2,5.55,11.75,158,15,3,1950
-1812.6216,254.91255,2.1767667E+09,11,1,4.76,11.38,150,15,3,1627
-1797.8931,255.72737,2.1903066E+09,12,3,3.81,10.28,148,15,3,1953
-1794.7074,256.11462,2.2113027E+09,14,3,4.74,9.48,146,15,3,1766
-1791.6052,258.71832,2.2378542E+09,14,2,5.06,10.38,212,20,4,3102
-1783.7202,259.64392,2.2362253E+09,12,1,5.47,11.21,402,40,8,4884
-1770.705,261.52493,2.2465272E+09,9,0,6.64,12.44,157,15,3,2279
